home_shortPass,home_headers,home_balance,away_finishing,away_reactions,home_slidingTackle,home_freeKicks,away_aggression,home_positioning,home_aggression,home_curve,away_longShot,home_gkPositioning,home_sprintSpeed,away_marking,home_finishing,away_vision,home_longPass,WH betting difference,away_headers,away_strength,home_acceleration,home_standingTackle,home_marking,away_gkKicking,home_gkHandling,away_curve,home_dribbling,home_gkKicking,home_volleys,home_reactions,IW betting difference,away_gkDiving,home_longShot,home_stamina,away_power,LB betting difference,home_rating,home_agility,VC betting difference,home_defensiveWorkRate,away_agility,home_preferredFoot,away_penalties,home_power,home_penalties,home_control,away_balance,away_preferredFoot,home_gkReflexes,away_rating,away_positioning,B365 betting difference,home_potential,home_crossing,BW betting difference,home_interceptions,home_vision,BS betting difference,home_jump,away_crossing,home_strength,away_shortPass,home_attackingWorkRate,SJ betting difference,GB betting difference,away_acceleration,away_gkHandling,away_gkReflexes,away_jump,home_gkDiving,away_standingTackle,away_longPass,away_interceptions,away_control,away_stamina,away_freeKicks,away_gkPositioning,away_volleys,away_slidingTackle,PS betting difference,away_sprintSpeed,away_potential,away_dribbling,away_defensiveWorkRate,away_attackingWorkRate,result
,,,,,,,,,,,,,,,,,,0.35728841190055705,,,,,,,,,,,,,0.25482625482625476,,,,,0.2888888888888889,,,0.38383838383838387,,,,,,,,,,,,,0.3780346820809249,,,0.3333333333333333,,,0.3399394439856868,,,,,,0.2763157894736842,0.3117977528089888,,,,,,,,,,,,,,,nan,,,,,,0
,,,,,,,,,,,,,,,,,,0.26867030965391614,,,,,,,,,,,,,0.24060150375939848,,,,,0.24060150375939848,,,0.1923076923076923,,,,,,,,,,,,,0.2350427350427351,,,0.3023909985935303,,,0.24578243164630598,,,,,,0.2496626180836708,0.2738738738738738,,,,,,,,,,,,,,,nan,,,,,,0
,,,,,,,,,,,,,,,,,,-0.016666666666666663,,,,,,,,,,,,,-0.050167224080267636,,,,,0.0,,,0.04817342432757926,,,,,,,,,,,,,0.056531703590527116,,,0.024509803921568596,,,0.07114624505928857,,,,,,-0.019771863117870714,0.0,,,,,,,,,,,,,,,nan,,,,,,-1
,,,,,,,,,,,,,,,,,,0.5277777777777778,,,,,,,,,,,,,0.5476190476190477,,,,,0.5405982905982906,,,0.5358090185676393,,,,,,,,,,,,,0.5611111111111111,,,0.5672268907563025,,,0.5405982905982906,,,,,,0.5611111111111111,0.4848484848484848,,,,,,,,,,,,,,,nan,,,,,,1
,,,,,,,,,,,,,,,,,,-0.350140056022409,,,,,,,,,,,,,-0.3382352941176471,,,,,-0.33139534883720934,,,-0.38383838383838387,,,,,,,,,,,,,-0.40606060606060607,,,-0.425,,,-0.3882760794201072,,,,,,-0.3558124598587027,-0.38383838383838387,,,,,,,,,,,,,,,nan,,,,,,-1
,,,,,,,,,,,,,,,,,,-0.350140056022409,,,,,,,,,,,,,-0.28528528528528535,,,,,-0.4172839506172839,,,-0.35835023664638266,,,,,,,,,,,,,-0.3882760794201072,,,-0.39987503905029675,,,nan,,,,,,-0.4169842133913991,-0.36601307189542487,,,,,,,,,,,,,,,nan,,,,,,0
,,,,,,,,,,,,,,,,,,0.26867030965391614,,,,,,,,,,,,,0.25482625482625476,,,,,0.26867030965391614,,,0.14285714285714285,,,,,,,,,,,,,0.17316017316017313,,,0.1703445605884631,,,0.15360983102918585,,,,,,0.24578243164630598,0.2738738738738738,,,,,,,,,,,,,,,nan,,,,,,0
,,,,,,,,,,,,,,,,,,-0.07407407407407407,,,,,,,,,,,,,0.0,,,,,0.0,,,-0.08730158730158727,,,,,,,,,,,,,-0.14204545454545453,,,-0.024509803921568596,,,-0.10732323232323232,,,,,,-0.032051282051282104,-0.08730158730158727,,,,,,,,,,,,,,,nan,,,,,,-1
,,,,,,,,,,,,,,,,,,0.09090909090909088,,,,,,,,,,,,,0.14285714285714285,,,,,0.08080808080808077,,,0.08730158730158727,,,,,,,,,,,,,0.09722222222222221,,,0.06441223832528187,,,0.08730158730158727,,,,,,0.13196480938416422,0.09740259740259738,,,,,,,,,,,,,,,nan,,,,,,1
,,,,,,,,,,,,,,,,,,0.5978835978835979,,,,,,,,,,,,,0.6442307692307692,,,,,0.7000000000000001,,,0.6515837104072397,,,,,,,,,,,,,0.6639676113360323,,,0.7000000000000001,,,0.6640826873385013,,,,,,0.6874015748031496,0.7000000000000001,,,,,,,,,,,,,,,nan,,,,,,1
